qid,model,protocol,repeat,model_prob,elicited_at,cache_hit,parse_error,outcome,crowd_prob_at_T,resolved_at,is_post_cutoff,close_before_cutoff_haiku,close_before_cutoff_jan2026,close_before_T
manifold_tvKY4RnjxajkcmwLgZTx,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.049728436846094334,2023-12-30T21:23:12.354000+00:00,0,1,1,0
manifold_tvKY4RnjxajkcmwLgZTx,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.049728436846094334,2023-12-30T21:23:12.354000+00:00,0,1,1,0
manifold_tvKY4RnjxajkcmwLgZTx,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.049728436846094334,2023-12-30T21:23:12.354000+00:00,0,1,1,0
manifold_txqRC5J2NSonjzuFkTr1,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9864351199111246,2025-09-16T18:11:10.019000+00:00,1,0,1,0
manifold_txqRC5J2NSonjzuFkTr1,claude-opus-4-8,v2,0,0.92,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9864351199111246,2025-09-16T18:11:10.019000+00:00,0,0,1,0
manifold_txqRC5J2NSonjzuFkTr1,claude-sonnet-5,v2,0,0.97,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9864351199111246,2025-09-16T18:11:10.019000+00:00,0,0,1,0
manifold_u9WJLaZ894wFYDYHDGgg,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.025311492868036804,2025-03-14T20:16:54.674000+00:00,0,1,1,0
manifold_u9WJLaZ894wFYDYHDGgg,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.025311492868036804,2025-03-14T20:16:54.674000+00:00,0,1,1,0
manifold_u9WJLaZ894wFYDYHDGgg,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.025311492868036804,2025-03-14T20:16:54.674000+00:00,0,1,1,0
manifold_uA2yqQQstA,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,0,0.3,2026-01-08T20:42:01.819000+00:00,1,0,1,0
manifold_uA2yqQQstA,claude-opus-4-8,v2,0,0.7,2026-07-16T21:06:06.003443+00:00,0,0,0,0.3,2026-01-08T20:42:01.819000+00:00,0,0,1,0
manifold_uA2yqQQstA,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,0,0.3,2026-01-08T20:42:01.819000+00:00,0,0,1,0
manifold_uB5LiV3lpfItIdrJdVjL,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,0,0.04160759272663586,2026-03-31T20:44:38.432000+00:00,1,0,0,0
manifold_uB5LiV3lpfItIdrJdVjL,claude-opus-4-8,v2,0,0.25,2026-07-16T21:06:06.003443+00:00,0,0,0,0.04160759272663586,2026-03-31T20:44:38.432000+00:00,1,0,0,0
manifold_uB5LiV3lpfItIdrJdVjL,claude-sonnet-5,v2,0,0.55,2026-07-16T15:59:25.499168+00:00,0,0,0,0.04160759272663586,2026-03-31T20:44:38.432000+00:00,1,0,0,0
manifold_uCgZhL5udI,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.5951533823864449,2026-05-29T03:26:07.172000+00:00,1,0,0,0
manifold_uCgZhL5udI,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,1,0.5951533823864449,2026-05-29T03:26:07.172000+00:00,1,0,0,0
manifold_uCgZhL5udI,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,1,0.5951533823864449,2026-05-29T03:26:07.172000+00:00,1,0,0,0
manifold_uDNz1UCN7vijUfGBO8cb,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.03552021382179116,2024-03-11T15:19:01.880000+00:00,0,1,1,1
manifold_uDNz1UCN7vijUfGBO8cb,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,0,0.03552021382179116,2024-03-11T15:19:01.880000+00:00,0,1,1,1
manifold_uDNz1UCN7vijUfGBO8cb,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.03552021382179116,2024-03-11T15:19:01.880000+00:00,0,1,1,1
manifold_uN0Ontd8h0,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.87,2026-06-13T08:20:17.230000+00:00,1,0,0,0
manifold_uN0Ontd8h0,claude-opus-4-8,v2,0,0.12,2026-07-16T21:06:06.003443+00:00,0,0,1,0.87,2026-06-13T08:20:17.230000+00:00,1,0,0,0
manifold_uN0Ontd8h0,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,1,0.87,2026-06-13T08:20:17.230000+00:00,1,0,0,0
manifold_uRXztjCgkIOi73AqRQZD,claude-haiku-4-5-20251001,v2,0,0.92,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9782638912166249,2025-04-09T08:35:35.109000+00:00,0,1,1,1
manifold_uRXztjCgkIOi73AqRQZD,claude-opus-4-8,v2,0,0.95,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9782638912166249,2025-04-09T08:35:35.109000+00:00,0,1,1,1
manifold_uRXztjCgkIOi73AqRQZD,claude-sonnet-5,v2,0,0.97,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9782638912166249,2025-04-09T08:35:35.109000+00:00,0,1,1,1
manifold_uRXztjCgkIOi73AqRQZD,claude-sonnet-5,v2,1,0.97,2026-07-16T21:08:43.220564+00:00,0,0,1,0.9782638912166249,2025-04-09T08:35:35.109000+00:00,0,1,1,1
manifold_uRXztjCgkIOi73AqRQZD,claude-sonnet-5,v2,2,0.97,2026-07-16T21:10:52.506595+00:00,0,0,1,0.9782638912166249,2025-04-09T08:35:35.109000+00:00,0,1,1,1
manifold_uRlcOZ58OO,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9025361986175027,2026-04-02T16:34:07.765000+00:00,1,0,0,0
manifold_uRlcOZ58OO,claude-opus-4-8,v2,0,0.15,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9025361986175027,2026-04-02T16:34:07.765000+00:00,1,0,0,0
manifold_uRlcOZ58OO,claude-sonnet-5,v2,0,0.13,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9025361986175027,2026-04-02T16:34:07.765000+00:00,1,0,0,0
manifold_udtMNf58WqpenkMedMYB,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.15716824937262963,2024-08-01T06:22:03.374000+00:00,0,1,1,1
manifold_udtMNf58WqpenkMedMYB,claude-opus-4-8,v2,0,0.15,2026-07-16T21:06:06.003443+00:00,0,0,0,0.15716824937262963,2024-08-01T06:22:03.374000+00:00,0,1,1,1
manifold_udtMNf58WqpenkMedMYB,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.15716824937262963,2024-08-01T06:22:03.374000+00:00,0,1,1,1
manifold_ug1kl0vLpZplEh7dv8B0,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.010485686566522906,2025-02-03T17:37:47.908000+00:00,0,1,1,1
manifold_ug1kl0vLpZplEh7dv8B0,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,0,0.010485686566522906,2025-02-03T17:37:47.908000+00:00,0,1,1,1
manifold_ug1kl0vLpZplEh7dv8B0,claude-sonnet-5,v2,0,0.95,2026-07-16T15:59:25.499168+00:00,0,0,0,0.010485686566522906,2025-02-03T17:37:47.908000+00:00,0,1,1,1
manifold_uiygSoKjsKyi2Qe4aI3D,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,0,0.21357826946945868,2024-01-01T15:28:18.252000+00:00,0,1,1,0
manifold_uiygSoKjsKyi2Qe4aI3D,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,0,0.21357826946945868,2024-01-01T15:28:18.252000+00:00,0,1,1,0
manifold_uiygSoKjsKyi2Qe4aI3D,claude-sonnet-5,v2,0,0.85,2026-07-16T15:59:25.499168+00:00,0,0,0,0.21357826946945868,2024-01-01T15:28:18.252000+00:00,0,1,1,0
manifold_uje5f9wQhZ8l6yrKGfoR,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.09073478416943519,2025-01-03T12:32:34.450000+00:00,0,1,1,0
manifold_uje5f9wQhZ8l6yrKGfoR,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.09073478416943519,2025-01-03T12:32:34.450000+00:00,0,1,1,0
manifold_uje5f9wQhZ8l6yrKGfoR,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.09073478416943519,2025-01-03T12:32:34.450000+00:00,0,1,1,0
manifold_uklWM1t9b2nFVOzpvZK5,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.41489760711028856,2023-05-13T19:41:49.097000+00:00,0,1,1,0
manifold_uklWM1t9b2nFVOzpvZK5,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,1,0.41489760711028856,2023-05-13T19:41:49.097000+00:00,0,1,1,0
manifold_uklWM1t9b2nFVOzpvZK5,claude-sonnet-5,v2,0,0.62,2026-07-16T15:59:25.499168+00:00,0,0,1,0.41489760711028856,2023-05-13T19:41:49.097000+00:00,0,1,1,0
manifold_ul5C4DncsFeS1Q02pe2C,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.8102986293355171,2025-08-08T16:15:03.333000+00:00,0,0,1,0
manifold_ul5C4DncsFeS1Q02pe2C,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,1,0.8102986293355171,2025-08-08T16:15:03.333000+00:00,0,0,1,0
manifold_ul5C4DncsFeS1Q02pe2C,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,1,0.8102986293355171,2025-08-08T16:15:03.333000+00:00,0,0,1,0
manifold_ul5C4DncsFeS1Q02pe2C,claude-sonnet-5,v2,1,0.35,2026-07-16T21:08:43.220564+00:00,0,0,1,0.8102986293355171,2025-08-08T16:15:03.333000+00:00,0,0,1,0
manifold_ul5C4DncsFeS1Q02pe2C,claude-sonnet-5,v2,2,0.72,2026-07-16T21:10:52.506595+00:00,0,0,1,0.8102986293355171,2025-08-08T16:15:03.333000+00:00,0,0,1,0
manifold_uotr17zupt,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.23761610550441714,2025-04-01T21:37:39.569000+00:00,0,1,1,1
manifold_uotr17zupt,claude-opus-4-8,v2,0,0.15,2026-07-16T21:06:06.003443+00:00,0,0,1,0.23761610550441714,2025-04-01T21:37:39.569000+00:00,0,1,1,1
manifold_uotr17zupt,claude-sonnet-5,v2,0,0.42,2026-07-16T15:59:25.499168+00:00,0,0,1,0.23761610550441714,2025-04-01T21:37:39.569000+00:00,0,1,1,1
manifold_updNn6tUNp,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.5001131093753203,2025-01-15T08:09:41.110000+00:00,0,1,1,0
manifold_updNn6tUNp,claude-opus-4-8,v2,0,0.85,2026-07-16T21:06:06.003443+00:00,0,0,1,0.5001131093753203,2025-01-15T08:09:41.110000+00:00,0,1,1,0
manifold_updNn6tUNp,claude-sonnet-5,v2,0,0.85,2026-07-16T15:59:25.499168+00:00,0,0,1,0.5001131093753203,2025-01-15T08:09:41.110000+00:00,0,1,1,0
manifold_uphA9gU6z0,claude-haiku-4-5-20251001,v2,0,0.48,2026-07-16T15:55:06.211929+00:00,0,0,0,0.39,2026-04-10T16:29:16.607000+00:00,1,0,0,0
manifold_uphA9gU6z0,claude-opus-4-8,v2,0,0.5,2026-07-16T21:06:06.003443+00:00,0,0,0,0.39,2026-04-10T16:29:16.607000+00:00,1,0,0,0
manifold_uphA9gU6z0,claude-sonnet-5,v2,0,0.48,2026-07-16T15:59:25.499168+00:00,0,0,0,0.39,2026-04-10T16:29:16.607000+00:00,1,0,0,0
manifold_uqJwTKFjllMWNOdHDe32,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.10889947313089161,2024-01-16T15:24:01.166000+00:00,0,1,1,0
manifold_uqJwTKFjllMWNOdHDe32,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.10889947313089161,2024-01-16T15:24:01.166000+00:00,0,1,1,0
manifold_uqJwTKFjllMWNOdHDe32,claude-sonnet-5,v2,0,0.15,2026-07-16T15:59:25.499168+00:00,0,0,0,0.10889947313089161,2024-01-16T15:24:01.166000+00:00,0,1,1,0
manifold_urTtf7zoRWcEfi3NvgfV,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.04119178903071934,2024-11-07T00:53:28.141000+00:00,0,1,1,0
manifold_urTtf7zoRWcEfi3NvgfV,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.04119178903071934,2024-11-07T00:53:28.141000+00:00,0,1,1,0
manifold_urTtf7zoRWcEfi3NvgfV,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.04119178903071934,2024-11-07T00:53:28.141000+00:00,0,1,1,0
manifold_utIUPRlQRu,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.12594568995497296,2026-01-08T08:15:32.681000+00:00,1,0,1,0
manifold_utIUPRlQRu,claude-opus-4-8,v2,0,0.85,2026-07-16T21:06:06.003443+00:00,0,0,0,0.12594568995497296,2026-01-08T08:15:32.681000+00:00,0,0,1,0
manifold_utIUPRlQRu,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.12594568995497296,2026-01-08T08:15:32.681000+00:00,0,0,1,0
manifold_uvcbqmhboi,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.15900913503516562,2024-07-15T20:57:01.174000+00:00,0,1,1,0
manifold_uvcbqmhboi,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.15900913503516562,2024-07-15T20:57:01.174000+00:00,0,1,1,0
manifold_uvcbqmhboi,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.15900913503516562,2024-07-15T20:57:01.174000+00:00,0,1,1,0
manifold_uz0rULLTTJcZxpubKPFr,claude-haiku-4-5-20251001,v2,0,0.04,2026-07-16T15:55:06.211929+00:00,0,0,0,0.07896095878184305,2025-01-22T05:40:59.042000+00:00,0,1,1,0
manifold_uz0rULLTTJcZxpubKPFr,claude-opus-4-8,v2,0,0.01,2026-07-16T21:06:06.003443+00:00,0,0,0,0.07896095878184305,2025-01-22T05:40:59.042000+00:00,0,1,1,0
manifold_uz0rULLTTJcZxpubKPFr,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.07896095878184305,2025-01-22T05:40:59.042000+00:00,0,1,1,0
manifold_uzyaf47ffNCWX3ZNhxxQ,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08894645948347953,2024-01-16T08:45:17.234000+00:00,0,1,1,0
manifold_uzyaf47ffNCWX3ZNhxxQ,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08894645948347953,2024-01-16T08:45:17.234000+00:00,0,1,1,0
manifold_uzyaf47ffNCWX3ZNhxxQ,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08894645948347953,2024-01-16T08:45:17.234000+00:00,0,1,1,0
manifold_v0KYtRRyyazJkxTlgTiN,claude-haiku-4-5-20251001,v2,0,0.68,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7478962934469128,2023-06-26T11:47:11.154000+00:00,0,1,1,0
manifold_v0KYtRRyyazJkxTlgTiN,claude-opus-4-8,v2,0,0.75,2026-07-16T21:06:06.003443+00:00,0,0,1,0.7478962934469128,2023-06-26T11:47:11.154000+00:00,0,1,1,0
manifold_v0KYtRRyyazJkxTlgTiN,claude-sonnet-5,v2,0,0.25,2026-07-16T15:59:25.499168+00:00,0,0,1,0.7478962934469128,2023-06-26T11:47:11.154000+00:00,0,1,1,0
manifold_v137ZrMXP5jBNJOP6H59,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.0689649950447379,2025-10-14T03:25:29.690000+00:00,1,1,1,1
manifold_v137ZrMXP5jBNJOP6H59,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.0689649950447379,2025-10-14T03:25:29.690000+00:00,0,1,1,1
manifold_v137ZrMXP5jBNJOP6H59,claude-sonnet-5,v2,0,0.1,2026-07-16T15:59:25.499168+00:00,0,0,0,0.0689649950447379,2025-10-14T03:25:29.690000+00:00,0,1,1,1
manifold_v1BRaS4vBUf1S7ktYEcQ,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,0,0.07405172434253213,2026-05-19T14:20:23.079000+00:00,1,0,1,1
manifold_v1BRaS4vBUf1S7ktYEcQ,claude-opus-4-8,v2,0,0.92,2026-07-16T21:06:06.003443+00:00,0,0,0,0.07405172434253213,2026-05-19T14:20:23.079000+00:00,1,0,1,1
manifold_v1BRaS4vBUf1S7ktYEcQ,claude-sonnet-5,v2,0,0.85,2026-07-16T15:59:25.499168+00:00,0,0,0,0.07405172434253213,2026-05-19T14:20:23.079000+00:00,1,0,1,1
manifold_v1szZQLMJx7WsP3EQEra,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.032088073229604434,2025-01-16T06:33:48.839000+00:00,0,1,1,0
manifold_v1szZQLMJx7WsP3EQEra,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.032088073229604434,2025-01-16T06:33:48.839000+00:00,0,1,1,0
manifold_v1szZQLMJx7WsP3EQEra,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.032088073229604434,2025-01-16T06:33:48.839000+00:00,0,1,1,0
manifold_v9hwt5OGrAKxuaYC539G,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9322542265117907,2025-11-28T20:51:23.958000+00:00,1,0,1,0
manifold_v9hwt5OGrAKxuaYC539G,claude-opus-4-8,v2,0,0.95,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9322542265117907,2025-11-28T20:51:23.958000+00:00,0,0,1,0
manifold_v9hwt5OGrAKxuaYC539G,claude-sonnet-5,v2,0,0.94,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9322542265117907,2025-11-28T20:51:23.958000+00:00,0,0,1,0
manifold_vGm4Awo7co3G8Qa594gk,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.052865356476446614,2025-01-02T13:24:54.688000+00:00,0,1,1,0
manifold_vGm4Awo7co3G8Qa594gk,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.052865356476446614,2025-01-02T13:24:54.688000+00:00,0,1,1,0
manifold_vGm4Awo7co3G8Qa594gk,claude-sonnet-5,v2,0,0.62,2026-07-16T15:59:25.499168+00:00,0,0,0,0.052865356476446614,2025-01-02T13:24:54.688000+00:00,0,1,1,0
manifold_vMRe9DDQ4udIFm6j08ob,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.10528736807350858,2024-01-02T06:39:42.134000+00:00,0,1,1,0
manifold_vMRe9DDQ4udIFm6j08ob,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,0,0.10528736807350858,2024-01-02T06:39:42.134000+00:00,0,1,1,0
manifold_vMRe9DDQ4udIFm6j08ob,claude-sonnet-5,v2,0,0.08,2026-07-16T15:59:25.499168+00:00,0,0,0,0.10528736807350858,2024-01-02T06:39:42.134000+00:00,0,1,1,0
manifold_vXxxr1yzyEJESDr6uNX3,claude-haiku-4-5-20251001,v2,0,0.58,2026-07-16T15:55:06.211929+00:00,0,0,0,0.7636875814687565,2026-01-07T20:47:39.324000+00:00,1,0,1,0
manifold_vXxxr1yzyEJESDr6uNX3,claude-opus-4-8,v2,0,0.6,2026-07-16T21:06:06.003443+00:00,0,0,0,0.7636875814687565,2026-01-07T20:47:39.324000+00:00,0,0,1,0
manifold_vXxxr1yzyEJESDr6uNX3,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,0,0.7636875814687565,2026-01-07T20:47:39.324000+00:00,0,0,1,0
manifold_vZG8rhBRkBOMezs7P6ie,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.17081131106239306,2026-01-01T20:13:02.417000+00:00,1,0,1,0
manifold_vZG8rhBRkBOMezs7P6ie,claude-opus-4-8,v2,0,0.08,2026-07-16T21:06:06.003443+00:00,0,0,0,0.17081131106239306,2026-01-01T20:13:02.417000+00:00,0,0,1,0
manifold_vZG8rhBRkBOMezs7P6ie,claude-sonnet-5,v2,0,0.25,2026-07-16T15:59:25.499168+00:00,0,0,0,0.17081131106239306,2026-01-01T20:13:02.417000+00:00,0,0,1,0
manifold_vcGSnNu2644XxhBgSzM6,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.10823813270836985,2025-09-04T11:27:31.583000+00:00,1,0,1,0
manifold_vcGSnNu2644XxhBgSzM6,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,0,0.10823813270836985,2025-09-04T11:27:31.583000+00:00,0,0,1,0
manifold_vcGSnNu2644XxhBgSzM6,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.10823813270836985,2025-09-04T11:27:31.583000+00:00,0,0,1,0
manifold_veQiIzF5WvqQ8zmoECjk,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.16813872414834677,2025-04-03T20:32:13.993000+00:00,0,1,1,1
manifold_veQiIzF5WvqQ8zmoECjk,claude-opus-4-8,v2,0,0.07,2026-07-16T21:06:06.003443+00:00,0,0,0,0.16813872414834677,2025-04-03T20:32:13.993000+00:00,0,1,1,1
manifold_veQiIzF5WvqQ8zmoECjk,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.16813872414834677,2025-04-03T20:32:13.993000+00:00,0,1,1,1
manifold_vfffdSrL5tq90vI4G6fO,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08809122604802544,2026-02-28T02:42:05.376000+00:00,1,0,0,0
manifold_vfffdSrL5tq90vI4G6fO,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08809122604802544,2026-02-28T02:42:05.376000+00:00,0,0,0,0
manifold_vfffdSrL5tq90vI4G6fO,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08809122604802544,2026-02-28T02:42:05.376000+00:00,0,0,0,0
manifold_vfof137qFhDWFO6yzsDX,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.1589407186559073,2023-05-04T13:43:06.207000+00:00,0,1,1,0
manifold_vfof137qFhDWFO6yzsDX,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,0,0.1589407186559073,2023-05-04T13:43:06.207000+00:00,0,1,1,0
manifold_vfof137qFhDWFO6yzsDX,claude-sonnet-5,v2,0,0.28,2026-07-16T15:59:25.499168+00:00,0,0,0,0.1589407186559073,2023-05-04T13:43:06.207000+00:00,0,1,1,0
manifold_vkKPupOhGIwbleLgtE3F,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,1,0.8912082143684616,2024-12-25T18:56:57.906000+00:00,0,1,1,0
manifold_vkKPupOhGIwbleLgtE3F,claude-opus-4-8,v2,0,0.97,2026-07-16T21:06:06.003443+00:00,0,0,1,0.8912082143684616,2024-12-25T18:56:57.906000+00:00,0,1,1,0
manifold_vkKPupOhGIwbleLgtE3F,claude-sonnet-5,v2,0,0.97,2026-07-16T15:59:25.499168+00:00,0,0,1,0.8912082143684616,2024-12-25T18:56:57.906000+00:00,0,1,1,0
manifold_vkKPupOhGIwbleLgtE3F,claude-sonnet-5,v2,1,0.98,2026-07-16T21:08:43.220564+00:00,0,0,1,0.8912082143684616,2024-12-25T18:56:57.906000+00:00,0,1,1,0
manifold_vkKPupOhGIwbleLgtE3F,claude-sonnet-5,v2,2,0.97,2026-07-16T21:10:52.506595+00:00,0,0,1,0.8912082143684616,2024-12-25T18:56:57.906000+00:00,0,1,1,0
manifold_vmfyo2hhXN1KIrwJvOPz,claude-haiku-4-5-20251001,v2,0,0.04,2026-07-16T15:55:06.211929+00:00,0,0,0,0.03358607421258104,2023-01-01T12:30:33.108000+00:00,0,1,1,0
manifold_vmfyo2hhXN1KIrwJvOPz,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.03358607421258104,2023-01-01T12:30:33.108000+00:00,0,1,1,0
manifold_vmfyo2hhXN1KIrwJvOPz,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.03358607421258104,2023-01-01T12:30:33.108000+00:00,0,1,1,0
manifold_vneudp26zp,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.013820140566455886,2025-08-21T10:58:38.536000+00:00,0,0,1,0
manifold_vneudp26zp,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,0,0.013820140566455886,2025-08-21T10:58:38.536000+00:00,0,0,1,0
manifold_vneudp26zp,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.013820140566455886,2025-08-21T10:58:38.536000+00:00,0,0,1,0
manifold_vrOdJhokj12pMv1xlXOx,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,0,0.3576524997472499,2026-01-06T09:45:13.165000+00:00,1,0,1,0
manifold_vrOdJhokj12pMv1xlXOx,claude-opus-4-8,v2,0,0.92,2026-07-16T21:06:06.003443+00:00,0,0,0,0.3576524997472499,2026-01-06T09:45:13.165000+00:00,0,0,1,0
manifold_vrOdJhokj12pMv1xlXOx,claude-sonnet-5,v2,0,0.88,2026-07-16T15:59:25.499168+00:00,0,0,0,0.3576524997472499,2026-01-06T09:45:13.165000+00:00,0,0,1,0
